RUN	Model25PHigh	model25phigh	1612215145494	 	3.3.1
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	250	END	1612215146733	1612215179816
REQUEST	462		localhost:8080	1612215146742	1612215179819	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	462	END	1612215146742	1612215179820
REQUEST	507		localhost:8083	1612215146744	1612215179823	OK	 
REQUEST	538		localhost:8080	1612215146746	1612215179823	OK	 
REQUEST	189		localhost:8081	1612215146731	1612215179823	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	507	END	1612215146743	1612215179824
REQUEST	474		localhost:8083	1612215146743	1612215179824	OK	 
REQUEST	253		localhost:8080	1612215146734	1612215179827	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	253	END	1612215146733	1612215179827
REQUEST	90		localhost:8083	1612215146730	1612215179830	OK	 
REQUEST	49		localhost:8080	1612215146728	1612215179833	OK	 
REQUEST	157		localhost:8081	1612215146730	1612215179836	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	157	END	1612215146730	1612215179836
REQUEST	162		localhost:8081	1612215146730	1612215180335	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	162	END	1612215146730	1612215180336
REQUEST	423		localhost:8080	1612215146741	1612215180815	OK	 
REQUEST	58		localhost:8080	1612215146725	1612215180815	OK	 
REQUEST	154		localhost:8081	1612215146730	1612215180815	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	154	END	1612215146729	1612215180816
REQUEST	90		localhost:8083 Redirect 1	1612215179830	1612215180835	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	90	END	1612215146726	1612215180835
REQUEST	474		localhost:8083 Redirect 1	1612215179824	1612215180836	OK	 
REQUEST	189		localhost:8081 Redirect 1	1612215179824	1612215180842	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	189	END	1612215146731	1612215180842
REQUEST	49		localhost:8080 Redirect 1	1612215179833	1612215180842	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	49	END	1612215146724	1612215180842
REQUEST	538		localhost:8080 Redirect 1	1612215179824	1612215180842	OK	 
REQUEST	221		localhost:8081	1612215146732	1612215180940	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	221	END	1612215146732	1612215180940
REQUEST	505		localhost:8083	1612215146744	1612215181008	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	505	END	1612215146743	1612215181008
REQUEST	34		localhost:8084	1612215146722	1612215181010	OK	 
REQUEST	122		localhost:8083	1612215146728	1612215181072	OK	 
REQUEST	472		localhost:8083	1612215146743	1612215181072	OK	 
REQUEST	473		localhost:8083	1612215146743	1612215181136	OK	 
REQUEST	354		localhost:8084	1612215146738	1612215181393	OK	 
REQUEST	391		localhost:8081	1612215146740	1612215181394	OK	 
REQUEST	81		localhost:8081	1612215146726	1612215181396	OK	 
REQUEST	519		localhost:8082	1612215146744	1612215181396	OK	 
REQUEST	125		localhost:8083	1612215146729	1612215181397	OK	 
REQUEST	362		localhost:8084	1612215146739	1612215181397	OK	 
REQUEST	177		localhost:8081	1612215146731	1612215181397	OK	 
REQUEST	132		localhost:8083	1612215146791	1612215181397	OK	 
REQUEST	282		localhost:8080	1612215146735	1612215181397	OK	 
REQUEST	514		localhost:8081	1612215146744	1612215181399	OK	 
REQUEST	442		localhost:8081	1612215146742	1612215181399	OK	 
REQUEST	238		localhost:8083	1612215146763	1612215181399	OK	 
REQUEST	93		localhost:8083	1612215146727	1612215181400	OK	 
REQUEST	475		localhost:8083	1612215146743	1612215181400	OK	 
REQUEST	522		localhost:8082	1612215146744	1612215181400	OK	 
REQUEST	327		localhost:8082	1612215146737	1612215181400	OK	 
REQUEST	29		localhost:8084	1612215146722	1612215181400	OK	 
REQUEST	145		localhost:8081	1612215146729	1612215181401	OK	 
REQUEST	455		localhost:8081	1612215146742	1612215181401	OK	 
REQUEST	98		localhost:8083	1612215146727	1612215181454	OK	 
REQUEST	188		localhost:8081	1612215146731	1612215181454	OK	 
REQUEST	526		localhost:8082	1612215146744	1612215181454	OK	 
REQUEST	346		localhost:8084	1612215146738	1612215181454	OK	 
REQUEST	305		localhost:8082	1612215146736	1612215181454	OK	 
REQUEST	298		localhost:8084	1612215146736	1612215181454	OK	 
REQUEST	366		localhost:8083	1612215146739	1612215181455	OK	 
REQUEST	378		localhost:8081	1612215146739	1612215181455	OK	 
REQUEST	450		localhost:8081	1612215146742	1612215181455	OK	 
REQUEST	334		localhost:8082	1612215146737	1612215181455	OK	 
REQUEST	386		localhost:8081	1612215146740	1612215181457	OK	 
REQUEST	443		localhost:8081	1612215146742	1612215181457	OK	 
REQUEST	295		localhost:8084	1612215146736	1612215181457	OK	 
REQUEST	418		localhost:8080	1612215146741	1612215181457	OK	 
REQUEST	410		localhost:8081	1612215146741	1612215181458	OK	 
REQUEST	26		localhost:8084	1612215146722	1612215181459	OK	 
REQUEST	130		localhost:8083	1612215146729	1612215181462	OK	 
REQUEST	394		localhost:8084	1612215146740	1612215181462	OK	 
REQUEST	113		localhost:8080	1612215146728	1612215181462	OK	 
REQUEST	283		localhost:8080	1612215146741	1612215181462	OK	 
REQUEST	58		localhost:8080 Redirect 1	1612215180815	1612215181826	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	58	END	1612215146725	1612215181826
REQUEST	538		localhost:8080 Redirect 2	1612215180843	1612215181850	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	538	END	1612215146744	1612215181850
REQUEST	218		localhost:8081	1612215146732	1612215181892	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	218	END	1612215146732	1612215181892
REQUEST	487		localhost:8084	1612215146743	1612215181894	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	487	END	1612215146743	1612215181894
REQUEST	494		localhost:8084	1612215146743	1612215181896	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	494	END	1612215146743	1612215181896
REQUEST	458		localhost:8080	1612215146742	1612215181898	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	458	END	1612215146742	1612215181898
REQUEST	504		localhost:8083	1612215146744	1612215181902	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	504	END	1612215146743	1612215181902
REQUEST	263		localhost:8080	1612215146734	1612215181942	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	263	END	1612215146734	1612215181942
REQUEST	490		localhost:8084	1612215146743	1612215181943	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	490	END	1612215146743	1612215181943
REQUEST	209		localhost:8083	1612215146732	1612215181944	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	209	END	1612215146732	1612215181944
REQUEST	156		localhost:8081	1612215146730	1612215181954	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	156	END	1612215146730	1612215181954
REQUEST	61		localhost:8084	1612215146725	1612215181956	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	61	END	1612215146725	1612215181956
REQUEST	314		localhost:8081	1612215146737	1612215181958	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	314	END	1612215146736	1612215181958
REQUEST	220		localhost:8081	1612215146732	1612215181960	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	220	END	1612215146732	1612215181960
REQUEST	34		localhost:8084 Redirect 1	1612215181010	1612215182015	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	34	END	1612215146673	1612215182015
REQUEST	472		localhost:8083 Redirect 1	1612215181073	1612215182083	OK	 
REQUEST	122		localhost:8083 Redirect 1	1612215181073	1612215182084	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	122	END	1612215146728	1612215182085
REQUEST	473		localhost:8083 Redirect 1	1612215181136	1612215182143	OK	 
REQUEST	238		localhost:8083 Redirect 1	1612215181400	1612215182415	OK	 
REQUEST	442		localhost:8081 Redirect 1	1612215181400	1612215182415	OK	 
REQUEST	327		localhost:8082 Redirect 1	1612215181400	1612215182415	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	442	END	1612215146741	1612215182415
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	238	END	1612215146733	1612215182415
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	327	END	1612215146737	1612215182415
REQUEST	93		localhost:8083 Redirect 1	1612215181400	1612215182415	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	93	END	1612215146727	1612215182415
REQUEST	29		localhost:8084 Redirect 1	1612215181400	1612215182421	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	29	END	1612215146671	1612215182421
REQUEST	145		localhost:8081 Redirect 1	1612215181401	1612215182427	OK	 
REQUEST	391		localhost:8081 Redirect 1	1612215181394	1612215182427	OK	 
REQUEST	362		localhost:8084 Redirect 1	1612215181397	1612215182427	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	145	END	1612215146729	1612215182428
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	391	END	1612215146739	1612215182428
REQUEST	354		localhost:8084 Redirect 1	1612215181393	1612215182432	OK	 
REQUEST	125		localhost:8083 Redirect 1	1612215181397	1612215182432	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	125	END	1612215146728	1612215182432
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	354	END	1612215146738	1612215182432
REQUEST	522		localhost:8082 Redirect 1	1612215181400	1612215182434	OK	 
REQUEST	519		localhost:8082 Redirect 1	1612215181396	1612215182434	OK	 
REQUEST	132		localhost:8083 Redirect 1	1612215181398	1612215182434	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	519	END	1612215146744	1612215182434
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	132	END	1612215146728	1612215182434
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	522	END	1612215146744	1612215182434
REQUEST	475		localhost:8083 Redirect 1	1612215181400	1612215182436	OK	 
REQUEST	188		localhost:8081 Redirect 1	1612215181454	1612215182472	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	188	END	1612215146731	1612215182473
REQUEST	386		localhost:8081 Redirect 1	1612215181457	1612215182476	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	386	END	1612215146739	1612215182476
REQUEST	346		localhost:8084 Redirect 1	1612215181454	1612215182479	OK	 
REQUEST	295		localhost:8084 Redirect 1	1612215181457	1612215182479	OK	 
REQUEST	443		localhost:8081 Redirect 1	1612215181457	1612215182479	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	443	END	1612215146741	1612215182479
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	346	END	1612215146738	1612215182479
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	295	END	1612215146735	1612215182479
REQUEST	305		localhost:8082 Redirect 1	1612215181454	1612215182482	OK	 
REQUEST	526		localhost:8082 Redirect 1	1612215181454	1612215182484	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	526	END	1612215146744	1612215182484
REQUEST	113		localhost:8080 Redirect 1	1612215181462	1612215182484	OK	 
REQUEST	366		localhost:8083 Redirect 1	1612215181455	1612215182484	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	113	END	1612215146728	1612215182484
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	366	END	1612215146738	1612215182484
REQUEST	283		localhost:8080 Redirect 1	1612215181462	1612215182486	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	283	END	1612215146735	1612215182486
REQUEST	418		localhost:8080 Redirect 1	1612215181457	1612215182488	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	418	END	1612215146741	1612215182488
REQUEST	394		localhost:8084 Redirect 1	1612215181462	1612215182488	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	394	END	1612215146740	1612215182488
REQUEST	98		localhost:8083 Redirect 1	1612215181454	1612215182490	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	98	END	1612215146727	1612215182490
REQUEST	450		localhost:8081 Redirect 1	1612215181455	1612215182490	OK	 
REQUEST	298		localhost:8084 Redirect 1	1612215181454	1612215182490	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	450	END	1612215146742	1612215182491
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	298	END	1612215146736	1612215182491
REQUEST	378		localhost:8081 Redirect 1	1612215181455	1612215182493	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	378	END	1612215146739	1612215182493
REQUEST	130		localhost:8083 Redirect 1	1612215181462	1612215182494	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	130	END	1612215146728	1612215182494
REQUEST	410		localhost:8081 Redirect 1	1612215181458	1612215182496	OK	 
REQUEST	26		localhost:8084 Redirect 1	1612215181459	1612215182505	OK	 
REQUEST	426		localhost:8080	1612215146741	1612215182925	OK	 
REQUEST	411		localhost:8081	1612215146742	1612215182925	OK	 
REQUEST	482		localhost:8084	1612215146743	1612215182975	OK	 
